basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,TS,Tropical Storm,EP022011,2011,06,21,18,74.0,752.72,29693.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,22,00,64.75,633.88,30359.375
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,22,06,64.75,671.93,39547.875
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,22,12,64.75,736.28,56142.0
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,22,18,74.0,756.11,60795.0625
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,23,00,83.25,745.7,52740.125
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,23,06,92.5,831.0,47423.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,23,12,101.7,645.54,35524.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,23,18,111.0,664.65,26925.125
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,26,00,101.7,658.14,3740.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022012,2012,05,26,06,74.0,813.21,4075.8125
EP,Eastern Pacific,TS,Tropical Storm,EP022013,2013,05,28,18,64.75,682.62,41509.6875
EP,Eastern Pacific,TS,Tropical Storm,EP022013,2013,05,29,00,74.0,860.95,52787.8125
EP,Eastern Pacific,TS,Tropical Storm,EP022013,2013,05,29,06,92.5,967.97,62570.0
EP,Eastern Pacific,TS,Tropical Storm,EP022013,2013,05,29,12,101.7,829.22,54352.25
EP,Eastern Pacific,TS,Tropical Storm,EP022013,2013,05,30,00,92.5,845.21,30101.6875
EP,Eastern Pacific,TS,Tropical Storm,EP022014,2014,06,03,12,64.75,756.84,31945.875
EP,Eastern Pacific,TS,Tropical Storm,EP022014,2014,06,03,18,74.0,625.8,36509.0625
EP,Eastern Pacific,TS,Tropical Storm,EP022014,2014,06,04,00,64.75,709.37,36115.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,01,12,64.75,862.56,75497.375
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,01,18,74.0,723.25,65481.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,02,00,83.25,843.66,59368.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,02,06,83.25,749.98,52450.5625
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,02,12,101.7,771.3,41226.25
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,07,18,111.0,242.87,6809.5
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,08,00,101.7,558.01,12073.6875
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,08,06,83.25,581.86,6336.625
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,08,12,74.0,370.2,11766.625
EP,Eastern Pacific,TS,Tropical Storm,EP022015,2015,06,08,18,64.75,453.06,4585.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,02,18,64.75,454.82,6262.5625
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,03,00,74.0,311.51,2346.75
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,03,06,83.25,110.26,1104.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,03,12,83.25,282.52,2637.625
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,03,18,74.0,92.02,1019.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,04,00,74.0,147.23,2053.875
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,04,06,74.0,500.8,4674.0
EP,Eastern Pacific,TS,Tropical Storm,EP022016,2016,07,04,12,64.75,578.67,3874.1875
