basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072024,2024,08,23,00,194.4,379.45,12048.668966071216
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072024,2024,08,23,06,194.4,359.16,9588.76197631075
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072024,2024,08,23,12,185.04,322.1,7811.464109954948
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072024,2024,08,25,00,203.76,284.72,6414.160567305284
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082002,2002,08,23,18,185.0,552.21,55006.0625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082002,2002,08,24,00,203.5,672.66,58212.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082002,2002,08,24,06,222.0,598.61,43942.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082002,2002,08,24,12,231.2,603.27,53938.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082002,2002,08,24,18,231.2,675.78,46200.625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082002,2002,08,25,00,222.0,704.7,42164.5
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082002,2002,08,25,06,203.5,624.51,35134.3125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082016,2016,07,25,00,194.2,408.2,7590.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082016,2016,07,25,06,212.7,315.95,3936.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082016,2016,07,25,12,203.5,274.15,4409.625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082016,2016,07,25,18,185.0,171.76,2828.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP082020,2020,07,23,06,185.0,653.16,11769.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092008,2008,08,09,12,194.2,602.05,28597.3125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092008,2008,08,09,18,194.2,612.65,25371.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092008,2008,08,10,00,185.0,536.76,26333.25
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,23,00,194.2,830.67,21445.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,23,06,212.7,633.26,24292.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,23,12,222.0,591.1,25922.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,23,18,231.2,594.78,21978.75
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,24,00,231.2,631.48,18454.3125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,24,06,222.0,601.71,16622.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,24,12,222.0,614.29,17296.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,24,18,212.7,531.69,16436.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,25,00,212.7,606.5,11727.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,25,06,203.5,487.4,12802.0
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP092011,2011,09,25,12,203.5,566.03,16938.4375
